TE	B22	COR	FIN	GIM	JUT	KIE	LUN	MUN	R177	R375	REF	SLO	TEN	TOM	Length	Family
TE_07767	1	1	1	0	0	1	1	1	1	1	1	1	0	0	84.2	INE-1
TE_07768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.0	gypsy
TE_07769	1	1	0	1	1	0	0	1	1	1	1	0	1	1	65.2	Dvir-TART
TE_07770	1	1	1	1	1	1	1	1	1	0	1	1	1	1	76.61538461538461	G2
TE_07771	1	1	1	1	1	1	1	0	0	0	1	1	1	1	108.27272727272727	INE-1
TE_07772	1	1	1	1	1	1	1	1	1	0	1	1	1	1	182.6153846153846	Dvir-TART
TE_07773	1	0	0	0	0	0	0	0	0	0	0	0	0	0	94.0	copia
TE_07774	1	1	0	0	1	0	1	1	1	1	1	1	1	1	91.0909090909091	17-6
TE_07775	1	0	0	0	0	0	0	0	0	0	0	0	0	0	508.0	297
TE_07776	1	0	0	0	0	0	0	0	0	0	0	0	0	0	208.0	297
TE_07777	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3159.0	297
TE_07778	1	0	1	0	1	1	1	1	1	1	1	1	1	1	732.9166666666666	UnknownFamily
TE_07779	1	1	1	0	0	0	0	0	0	1	1	1	1	0	85.0	gypsy8
TE_07780	1	1	1	0	0	0	0	0	0	1	1	0	0	0	78.4	ZAM
TE_07781	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0	Dvir-TART
TE_07782	1	1	1	0	0	0	0	0	0	1	0	1	0	0	86.0	opus
TE_07783	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57.0	baggins
TE_07784	1	0	0	0	0	0	0	0	0	0	0	0	0	0	986.0	roo
TE_07785	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4174.0	roo
TE_07786	1	0	0	0	0	0	0	0	0	0	0	0	0	0	693.0	roo
TE_07787	1	0	0	0	0	0	0	0	0	0	0	0	0	0	139.0	mariner2
TE_07788	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.0	Dvir-Penelope
TE_07789	1	1	0	1	1	0	1	0	0	1	1	1	0	1	333.3333333333333	UnknownFamily
TE_07790	1	1	1	1	1	0	1	0	0	1	1	1	0	1	45.7	jockey2
TE_07791	1	1	0	1	1	1	1	1	0	1	1	1	0	1	38.85	UnknownFamily
TE_07792	1	1	0	1	0	1	0	1	1	0	0	0	0	0	90.83333333333333	roo
TE_07793	1	1	0	1	1	1	1	1	0	1	0	1	0	1	272.6	Dvir-TART
TE_07794	1	1	0	1	0	1	1	0	0	0	0	1	1	1	808.75	GATE
TE_07795	1	1	1	1	1	1	1	1	1	0	1	1	1	1	117.0	BS3
TE_07796	1	1	1	1	1	1	1	1	1	1	1	1	0	1	32.0	Dsub-GEM
TE_07797	1	0	1	0	1	1	1	0	1	1	1	0	1	1	63.3	R1-2
TE_07798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.64285714285714	Tc1
TE_07799	1	1	1	1	1	1	1	0	1	1	1	0	1	1	88.75	X-element
TE_07800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	70.0	Porto1
TE_07801	1	0	0	0	0	0	0	0	0	0	0	0	0	0	142.0	opus
TE_07802	1	0	0	0	0	0	0	0	0	0	0	0	0	0	67.0	1360
TE_07803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	132.57142857142858	opus
TE_07804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	440.0	1360
TE_07805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.14285714285714	1360
TE_07806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	124.14285714285714	INE-1
TE_07807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.5	17-6
TE_07808	1	0	0	0	0	0	0	0	0	0	0	0	0	0	240.0	flea
TE_07809	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4674.0	flea
TE_07810	1	1	1	1	1	0	0	1	1	0	1	0	0	1	70.22222222222223	gypsy10
TE_07811	1	1	1	1	1	0	0	1	1	0	1	0	0	1	71.33333333333333	gypsy10
TE_07812	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.0	gypsy8
TE_07813	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1229.0	hopper
TE_07814	1	0	0	0	0	0	0	0	0	0	0	0	0	0	152.0	hopper
TE_07815	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1796.0	I-element
TE_07816	1	0	0	0	0	0	0	0	0	0	0	0	0	0	219.0	I-element
TE_07817	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3264.0	I-element
TE_07818	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30.0	HB
TE_07819	1	0	0	0	0	0	0	0	0	0	0	0	0	0	682.0	Max-element
TE_07820	1	0	0	0	0	0	0	0	0	0	0	0	0	0	209.0	Max-element
TE_07821	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3639.0	Max-element
TE_07822	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2454.0	Max-element
TE_07823	1	0	0	0	0	0	0	0	0	0	0	0	0	0	64.0	Dvir-TART
TE_07824	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4514.0	jockey
TE_07825	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2295.0	H
TE_07826	1	0	0	0	0	0	0	0	0	0	0	0	0	0	552.0	H
TE_07827	1	0	1	1	1	0	0	1	0	0	0	1	1	1	108.5	17-6
TE_07828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.0	Dpse-mini-me
TE_07829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.0	jockey
TE_07830	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7938.0	roo
TE_07831	1	0	0	0	0	0	0	0	0	0	0	0	0	0	298.0	pogo
TE_07832	1	0	0	0	0	0	0	0	0	0	0	0	0	0	199.0	rover
TE_07833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1518.0	412
TE_07834	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5744.0	412
TE_07835	1	0	0	0	0	0	0	0	0	0	0	0	0	0	63.0	GATE
TE_07836	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33.0	gypsy4
TE_07837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1351.7142857142858	INE-1
TE_07838	1	0	0	0	1	1	1	1	0	1	0	0	1	1	234.25	UnknownFamily
TE_07839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	473.2857142857143	UnknownFamily
TE_07840	1	0	1	1	1	1	1	1	1	1	1	1	1	1	183.76923076923077	297
TE_07841	1	1	1	1	0	1	1	1	1	1	0	1	1	1	50.0	gypsy2
TE_07842	1	0	1	0	0	0	1	0	1	0	1	0	1	0	54.166666666666664	UnknownFamily
TE_07843	1	1	1	1	1	1	1	1	1	0	1	1	1	1	44.53846153846154	Quasimodo
TE_07844	1	1	1	1	0	1	1	1	1	1	1	1	1	1	65.0	UnknownFamily
TE_07845	1	0	1	0	0	1	0	0	0	0	1	0	0	0	178.25	gypsy10
TE_07846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.0	jockey2
TE_07847	1	1	0	1	0	0	0	0	0	1	0	0	1	1	48.0	UnknownFamily
TE_07848	1	0	0	0	0	0	0	0	1	0	0	0	0	0	70.0	UnknownFamily
TE_07849	1	0	0	0	0	0	0	1	0	1	1	0	0	0	36.0	G4
TE_07850	1	1	1	1	1	1	1	1	0	1	1	1	1	1	39.92307692307692	transib2
TE_07851	1	1	0	1	0	0	0	1	1	1	0	0	1	0	44.0	UnknownFamily
TE_07852	1	1	1	1	0	1	0	1	1	1	1	1	1	0	40.90909090909091	Doc4
TE_07853	1	1	1	0	0	0	0	1	0	0	1	0	1	0	67.66666666666667	297
TE_07854	1	1	1	1	1	1	1	1	0	0	1	1	1	0	68.0	roo
TE_07855	1	1	1	1	1	1	0	0	0	1	1	1	1	0	118.3	Dana-Tom
TE_07856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.0	UnknownFamily
TE_07857	1	0	0	0	0	0	0	0	0	0	0	0	0	0	355.0	mdg1
TE_07858	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5604.0	mdg1
TE_07859	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1139.0	mdg1
TE_07860	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1267.0	UnknownFamily
TE_07861	1	1	1	1	1	1	1	1	1	1	1	1	0	1	81.23076923076923	UnknownFamily
TE_07862	1	1	0	0	0	0	0	1	1	0	0	0	0	1	59.0	baggins
TE_07863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.0	Max-element
TE_07864	1	1	0	1	1	1	1	1	1	1	1	1	1	1	81.53846153846153	INE-1
TE_07865	1	1	0	1	1	1	1	1	1	1	1	1	1	0	31.0	transib4
TE_07866	1	1	1	1	1	1	1	0	1	1	1	1	1	1	168.0	baggins
TE_07867	1	1	0	1	1	1	1	1	1	1	1	1	0	0	47.0	INE-1
TE_07868	1	0	0	1	0	1	1	1	1	1	1	1	1	1	67.81818181818181	Idefix
TE_07869	1	1	1	1	0	1	1	1	1	1	1	1	1	1	98.0	UnknownFamily
TE_07870	1	1	1	1	1	1	1	1	1	1	1	1	1	1	189.85714285714286	INE-1
TE_07871	1	1	1	1	1	1	1	1	1	1	1	1	1	1	229.0	Dvir-TART
TE_07872	1	1	1	1	1	1	1	1	0	1	1	1	1	1	65.0	G2
TE_07873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1978.642857142857	INE-1
TE_07874	1	1	1	1	1	0	1	0	1	1	0	1	1	1	79.08333333333333	UnknownFamily
TE_07875	1	1	1	1	0	1	1	1	0	1	0	1	1	1	63.0	G2
TE_07876	1	0	1	1	1	0	1	0	0	0	1	0	0	0	36.0	F-element
TE_07877	1	0	0	0	0	1	0	0	0	0	0	0	0	0	91.0	opus
TE_07878	1	0	0	0	0	1	0	0	0	0	0	0	0	0	41.0	Ivk
TE_07879	1	0	1	0	0	1	0	0	0	0	0	0	0	0	72.33333333333333	baggins
TE_07880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	197.0	P-element
TE_07881	1	0	0	0	0	0	0	0	0	0	0	0	0	0	886.0	1731
TE_07882	1	1	0	0	0	0	0	0	0	0	0	0	0	0	73.0	Rt1b
TE_07883	1	0	0	1	0	0	1	0	0	0	0	0	0	0	48.0	UnknownFamily
TE_07884	1	0	0	1	0	0	1	1	0	1	0	0	1	0	193.83333333333334	FB
TE_07885	1	0	1	0	1	0	0	0	1	1	0	0	1	0	125.5	FB
TE_07886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.57142857142857	Cr1a
TE_07887	1	1	1	1	1	1	1	1	1	0	1	1	1	1	76.0	F-element
TE_07888	1	1	1	0	0	1	1	1	1	1	0	1	1	1	81.0	UnknownFamily
TE_07889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	263.64285714285717	gypsy8
TE_07890	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1651.0	H
TE_07891	1	1	1	1	0	0	1	1	1	1	0	1	1	1	411.3636363636364	UnknownFamily
TE_07892	1	0	0	0	0	0	0	0	0	0	0	0	0	1	967.0	invader3
TE_07893	1	0	0	1	0	1	0	0	0	0	0	1	0	1	890.6	invader3
TE_07894	1	0	0	0	0	1	1	1	1	1	0	1	0	0	119.71428571428571	roo
TE_07895	1	1	1	1	1	1	0	0	0	1	1	0	1	0	37.22222222222222	micropia
TE_07896	1	0	1	1	1	1	1	1	0	1	0	1	1	1	55.0	UnknownFamily
TE_07897	1	0	0	0	0	0	0	0	0	0	0	0	0	0	101.0	G5A
TE_07898	1	0	0	1	1	1	0	0	1	1	0	1	0	0	157.0	INE-1
TE_07899	1	0	1	0	0	0	1	0	0	0	0	0	0	0	59.0	I-element
TE_07900	1	1	0	0	0	1	0	1	0	0	1	1	0	1	80.0	GATE
TE_07901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	755.8571428571429	INE-1
TE_07902	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.35714285714286	UnknownFamily
TE_07903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	265.4	INE-1
TE_07904	1	0	1	0	1	1	0	0	1	0	1	1	0	1	93.5	S2
TE_07905	1	0	1	0	1	0	1	1	1	0	1	1	1	0	117.33333333333333	transib4
TE_07906	1	0	0	0	0	1	1	1	1	1	1	0	1	0	67.0	GATE
TE_07907	1	1	1	1	1	1	1	0	1	1	1	1	1	1	151.0	Tom1
TE_07908	1	1	1	0	1	0	0	1	1	0	0	0	1	1	85.625	G4
TE_07909	1	1	0	0	0	0	1	0	1	0	0	0	0	0	80.0	mariner2
TE_07910	1	1	1	1	1	1	1	1	1	1	1	1	1	1	416.35714285714283	X-element
TE_07911	1	0	0	0	0	0	0	0	0	0	0	0	0	0	351.0	jockey
TE_07912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.0	1360
TE_07913	1	1	0	1	1	1	1	1	1	1	1	1	1	1	28.0	UnknownFamily
TE_07914	1	1	1	0	0	0	0	1	0	0	1	0	1	0	50.666666666666664	Tabor
TE_07915	1	1	0	1	1	1	1	1	1	0	1	1	0	1	62.0	INE-1
TE_07916	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1033.0	HMS-Beagle
TE_07917	1	0	0	0	0	0	0	0	0	0	0	0	0	0	124.0	HMS-Beagle
TE_07918	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5647.0	HMS-Beagle
TE_07919	1	0	0	0	0	0	0	0	0	0	0	0	0	0	254.0	X-element
TE_07920	1	1	0	0	1	1	1	1	1	1	1	1	1	1	48.25	rover
TE_07921	1	1	1	1	1	1	1	1	1	1	0	1	1	1	358.38461538461536	G5A
TE_07922	1	1	1	1	1	1	1	1	1	1	1	1	1	1	458.0	INE-1
TE_07923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	245.28571428571428	diver2
TE_07924	1	0	0	0	0	0	0	0	0	0	0	0	0	0	301.0	invader3
TE_07925	1	0	0	0	0	0	0	0	0	0	0	0	0	0	533.0	297
TE_07926	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2875.0	297
TE_07927	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35.0	UnknownFamily
TE_07928	1	0	0	0	0	0	0	0	0	0	0	0	0	0	77.0	INE-1
TE_07929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	66.0	1360
TE_07930	1	0	0	0	0	0	0	0	0	0	0	0	0	0	62.0	baggins
TE_07931	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0	gypsy8
TE_07932	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4550.0	opus
TE_07933	1	0	0	0	0	0	0	0	0	0	0	0	0	0	747.0	Dana-Tom
TE_07934	1	0	1	1	1	1	1	1	1	1	0	1	1	1	36.0	INE-1
TE_07935	1	0	0	0	0	0	0	0	0	0	0	0	0	0	83.0	roo
TE_07936	1	0	1	1	1	1	1	1	0	1	1	1	1	1	94.0	X-element
TE_07937	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.0	transib1
TE_07938	1	1	1	1	1	1	0	1	1	1	1	1	1	1	49.30769230769231	INE-1
TE_07939	1	1	1	1	0	1	1	1	1	1	1	0	1	1	54.0	gypsy10
TE_07940	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.0	1360
TE_07941	1	0	1	0	0	0	0	0	1	0	1	0	1	0	95.0	Dvir-TART
TE_07942	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.0	UnknownFamily
TE_07943	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.42857142857143	HB
TE_07944	1	1	1	1	1	1	1	1	1	1	0	1	1	0	77.23076923076923	Ivk
TE_07945	1	0	0	1	0	0	0	0	0	1	0	0	0	1	45.0	jockey2
TE_07946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	289.6666666666667	Doc
TE_07947	1	1	1	1	1	1	1	0	0	0	1	0	1	1	51.4	gypsy6
TE_07948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.0	transib3
TE_07949	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1380.0	roo
TE_07950	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0	roo
TE_07951	1	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5	roo
TE_07952	1	1	1	1	1	1	1	1	1	1	1	1	1	1	202.78571428571428	mariner2
TE_07953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.21428571428571	mariner2
TE_07954	1	0	0	0	0	0	0	0	0	0	0	0	0	1	64.5	blood
TE_07955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	138.85714285714286	Cr1a
TE_07956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	165.85714285714286	ZAM
TE_07957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	78.0	Max-element
TE_07958	1	0	1	1	1	1	1	1	1	1	1	1	1	1	867.1538461538462	INE-1
TE_07959	1	0	1	0	1	1	0	1	1	1	1	1	0	1	76.8	opus
TE_07960	1	0	0	0	0	0	0	1	1	0	0	1	0	0	37.0	Cr1a
TE_07961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.0	jockey2
TE_07962	1	1	1	0	1	1	1	0	1	0	0	1	1	1	43.8	412
TE_07963	1	0	0	0	0	0	0	0	0	0	0	0	0	0	91.0	gypsy4
TE_07964	1	0	0	0	0	0	0	0	0	0	0	0	0	0	111.0	roo
TE_07965	1	0	0	0	0	0	0	0	0	0	0	0	0	0	194.0	Dvir-TART
TE_07966	1	0	0	0	0	0	0	0	0	0	0	0	0	0	190.0	Dvir-TART
TE_07967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	759.0	Dana-Tom
TE_07968	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4564.0	opus
TE_07969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.0	1731
TE_07970	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.0	UnknownFamily
TE_07971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60.0	INE-1
TE_07972	1	0	0	1	0	1	1	1	0	1	1	1	1	1	65.9	1360
TE_07973	1	1	1	1	1	1	1	1	0	1	1	1	1	1	979.5384615384615	Quasimodo
TE_07974	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1736.0	UnknownFamily
TE_07975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	255.07407407407408	mariner2
TE_07976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.07142857142857	rooA
TE_07977	1	1	1	1	1	1	1	1	0	1	1	1	1	1	698.2307692307693	Quasimodo
TE_07978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.0	GATE
TE_07979	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5032.6	Quasimodo
TE_07980	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1627.8333333333333	Quasimodo
TE_07981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2647.0	Doc3
TE_07982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	79.0	Rt1b
TE_07983	1	0	0	0	0	0	0	0	0	0	0	0	0	0	744.0	opus
TE_07984	1	1	0	1	1	1	1	0	1	1	1	0	1	1	39.0	blood
TE_07985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	145.0	F-element
TE_07986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	153.46666666666667	Helena
TE_07987	1	0	0	0	0	0	0	0	0	0	0	0	1	0	40.0	TAHRE
TE_07988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1074.0	P-element
TE_07989	1	1	1	0	1	1	1	1	1	1	1	1	0	1	169.83333333333334	roo
TE_07990	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5617.5	Stalker4
TE_07991	1	0	0	0	0	0	0	0	1	0	1	0	0	1	4680.75	Rt1c
TE_07992	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4857.0	Stalker4
TE_07993	1	1	1	1	1	1	1	0	1	1	1	1	1	1	4658.692307692308	Rt1c
TE_07994	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3263.0	Rt1c
TE_07995	1	1	1	1	1	1	1	1	1	1	1	1	1	0	3590.5384615384614	Stalker4
TE_07996	1	1	0	1	1	1	1	1	1	1	1	1	1	1	31.076923076923077	HB
TE_07997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5086.0	Stalker4
TE_07998	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4674.0	Stalker4
TE_07999	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4691.0	Stalker4
TE_08000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4686.0	Stalker4
TE_08001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4678.0	Stalker4
TE_08002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	882.0	Rt1c
TE_08003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5248.0	Transpac
TE_08004	1	1	0	1	1	1	1	1	1	0	0	1	1	0	352.0	Max-element
TE_08005	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1452.076923076923	UnknownFamily
TE_08006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	opus
TE_08007	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1150.1818181818182	UnknownFamily
TE_08008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	66.0	INE-1
TE_08009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	82.0	INE-1
TE_08010	1	1	1	1	1	1	1	0	1	0	0	1	1	1	502.0	UnknownFamily
TE_08011	1	1	1	1	1	1	1	0	1	1	1	1	1	1	49.07692307692308	mariner2
TE_08012	1	1	1	1	1	1	1	0	1	1	1	1	1	1	535.2307692307693	INE-1
TE_08013	1	1	1	1	1	1	1	0	1	1	1	1	1	1	40.0	mariner2
TE_08014	1	1	1	1	1	1	1	1	1	1	1	1	1	1	192.0	INE-1
TE_08015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4688.0	3S18
TE_08016	1	0	0	1	0	0	0	0	0	0	0	0	0	0	756.0	Quasimodo
TE_08017	1	0	0	0	0	0	0	0	0	0	0	0	0	0	69.0	INE-1
TE_08018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5260.0	Transpac
TE_08019	1	1	1	1	1	1	1	1	1	1	1	0	1	1	38.0	UnknownFamily
TE_08020	1	1	1	1	1	1	1	0	1	0	1	0	1	0	40.2	17-6
TE_08021	1	0	0	0	0	0	0	1	0	0	0	0	0	0	628.0	hopper
TE_08022	1	0	0	0	0	0	0	1	0	0	0	0	0	0	676.0	hopper
TE_08023	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68.5	INE-1
TE_08024	1	0	1	1	1	1	1	1	1	1	0	1	1	1	3152.75	INE-1
TE_08025	1	0	0	0	0	0	0	0	0	0	0	1	0	0	76.5	INE-1
TE_08026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	995.9285714285714	UnknownFamily
TE_08027	1	1	1	0	1	1	1	1	1	1	1	1	1	1	67.0	Dvir-TART
TE_08028	1	0	1	1	1	1	0	0	1	1	1	1	0	1	239.1	frogger
TE_08029	1	1	1	0	1	1	1	1	1	1	1	1	1	1	409.53846153846155	INE-1
TE_08030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	861.5	invader2
TE_08031	1	1	1	1	1	1	0	1	1	1	1	1	1	1	109.53846153846153	Cr1a
TE_08032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	191.21428571428572	Tc3
TE_08033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94.71428571428571	gypsy10
TE_08034	1	1	1	1	1	1	1	0	1	1	0	1	1	1	41.0	Dbuz-Kepler
TE_08035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3137.5	INE-1
TE_08036	1	1	1	0	1	1	1	0	0	1	1	1	1	0	414.7894736842105	gypsy10
TE_08037	1	0	0	0	0	0	0	0	0	0	0	0	0	0	610.0	UnknownFamily
TE_08038	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	UnknownFamily
TE_08039	1	0	0	0	0	0	0	0	0	0	0	0	0	0	136.0	gypsy10
TE_08040	1	0	0	0	0	0	0	0	0	0	0	0	0	0	47.0	297
TE_08041	1	0	1	0	1	1	1	0	0	0	0	1	0	0	49.0	Dbuz-Kepler
TE_08042	1	1	1	1	1	1	1	1	1	0	1	1	1	1	62.0	gypsy12
TE_08043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	270.0	UnknownFamily
TE_08044	1	0	0	0	0	0	0	1	0	0	0	0	0	0	850.5	Rt1c
TE_08045	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1144.0	Rt1c
TE_08046	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3633.0	Rt1c
TE_08047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29574.0	Rt1c
TE_08048	1	1	0	0	0	1	1	0	1	1	1	1	1	1	122.4	Rt1c
TE_08049	1	0	1	1	0	0	1	0	0	1	1	1	0	0	979.1428571428571	Rt1c
TE_08050	1	0	1	1	1	1	1	1	1	1	1	1	1	1	88.04347826086956	Helena
TE_08051	1	1	0	1	1	1	1	1	1	1	1	1	1	0	40.0	gypsy7
TE_08052	1	0	0	0	0	1	0	0	0	0	0	0	0	0	83.0	transib4
TE_08053	1	1	0	1	1	1	1	1	1	1	1	1	1	1	88.3913043478261	INE-1
TE_08054	1	1	0	1	1	1	1	1	1	1	1	1	1	1	94.23809523809524	INE-1
TE_08055	1	1	0	1	1	1	1	1	1	1	1	1	1	0	61.0	UnknownFamily
TE_08056	1	1	0	1	1	1	1	1	1	1	1	1	1	1	48.0	1360
TE_08057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.0	INE-1
TE_08058	1	0	0	0	0	0	1	0	0	0	0	0	0	0	199.0	INE-1
TE_08059	1	0	0	1	0	0	1	1	0	1	1	0	0	0	58.666666666666664	R1-2
TE_08060	1	0	0	0	0	0	0	0	0	0	0	0	0	1	292.5	H
TE_08061	1	0	0	0	0	1	1	0	1	0	0	0	0	0	151.5	Tc1-2
TE_08062	1	0	0	1	0	0	1	0	1	0	0	0	0	0	101.5	INE-1
TE_08063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.52941176470588	INE-1
TE_08064	1	0	0	1	0	0	1	0	0	0	0	0	0	0	82.0	Dbuz-INE-1
TE_08065	1	1	1	1	1	1	0	0	1	1	1	0	1	1	881.8181818181819	rooA
TE_08066	1	1	1	1	1	1	1	0	1	1	1	0	1	1	220.08333333333334	FB
TE_08067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.0	INE-1
TE_08068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.9375	rover
TE_08069	1	1	0	0	0	1	0	0	0	0	1	1	0	0	221.8	Rt1b
TE_08070	1	1	1	1	1	0	1	1	1	1	1	1	1	1	79.0	roo
TE_08071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.0	G3
TE_08072	1	1	1	1	1	1	1	0	1	1	1	1	1	1	303.53846153846155	Dbuz-INE-1
TE_08073	1	1	1	1	1	1	1	0	1	1	1	0	1	1	85.46153846153847	mariner2
TE_08074	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1153.0	roo
TE_08075	1	1	1	1	1	1	1	0	1	1	1	0	1	0	51.0	Tc1
TE_08076	1	1	1	0	1	1	1	1	1	1	1	0	1	1	41.0	baggins
TE_08077	1	1	1	1	1	1	1	1	1	1	1	0	1	1	510.53846153846155	diver2
TE_08078	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3955.0	roo
TE_08079	1	1	1	1	1	1	1	1	1	1	1	0	1	1	231.92307692307693	INE-1
TE_08080	1	1	1	0	1	1	1	0	1	1	1	1	1	0	71.0909090909091	INE-1
